SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,
09/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0.2,(vau),,,0.6,,
10/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.8,,,,,,,,,,,,0.1,(vau),,,0.7,,
11/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.5,,,,,,,,,,,,0.1,(vau),,,0.5,,
12/11/2004 09:00,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.1,,,,,,,,,,,,0,(vau),,,0.5,,
13/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.3,,,,,,,,,,,,0,(vau),,,0.5,,
14/11/2004 09:00,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,,,,,,,,,,,0,(vau),,,0.6,,
15/11/2004 09:00,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,0.4,,
16/11/2004 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.2,,
17/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.1,,
18/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,0.1,(vau),,,0.1,,
19/11/2004 09:00,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.3,,
20/11/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.3,,
21/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0.1,(vau),,,0.1,,
22/11/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0,,
23/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0.1,(vau),,,0,,
24/11/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0.1,(vau),,,0,,
25/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0.1,(vau),,,0,,
26/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0,,
27/11/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0,(vau),,,0,,
28/11/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,(vau),,,2.3,,,,,,,,,,,,0.1,(vau),,,0,,
29/11/2004 09:00,,,0.8,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,(vau),,,2.5,,,,,,,,,,,,0.3,(vau),,,0.2,,
30/11/2004 09:00,,,0.5,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.3,,,,,,,,,,,,0,(vau),,,0.3,,
01/12/2004 09:00,,,38.5,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,(vau),,,2,,,,,,,,,,,,38.2,(vau),,,0.1,,
02/12/2004 09:00,,,9.3,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,(vau),,,2.3,,,,,,,,,,,,7.1,(vau),,,0,,
03/12/2004 09:00,,,1.2,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,1.2,(vau),,,0,,
04/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.8,,,,,,,,,,,,0.4,(vau),,,0.2,,
05/12/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.7,,,,,,,,,,,,0,(vau),,,0.4,,
06/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0.1,(vau),,,0.2,,
07/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,0.2,,
08/12/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,,,,,,,,,0.1,(vau),,,0.1,,
09/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,,,,,,,,,0.1,(vau),,,0.2,,
10/12/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.9,,,,,,,,,,,,0,(vau),,,0,,
11/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.6,,,,,,,,,,,,0.1,(vau),,,0,,
12/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.6,,,,,,,,,,,,0.1,(vau),,,0.1,,
13/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,(vau),,,4.2,,,,,,,,,,,,0,(vau),,,0.1,,
14/12/2004 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,2.2,,,,,,,,,,,,0.1,(vau),,,0.1,,
15/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0,(vau),,,0.1,,
16/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0.1,(vau),,,0.1,,
17/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.1,,
18/12/2004 09:00,,,3.2,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,(vau),,,1.1,,,,,,,,,,,,1.6,(vau),,,0,,
19/12/2004 09:00,,,7.5,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.3,,,,,,,,,,,,6.3,(vau),,,0.1,,
20/12/2004 09:00,,,1.7,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,(vau),,,1.9,,,,,,,,,,,,0.7,(vau),,,0.2,,
21/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.9,,,,,,,,,,,,0.1,(vau),,,0.1,,
22/12/2004 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.3,,,,,,,,,,,,0,(vau),,,0.5,,
23/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0,(vau),,,0.4,,
24/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0,(vau),,,0.3,,
25/12/2004 09:00,,,4,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,4.3,(vau),,,0.2,,
26/12/2004 09:00,,,5.7,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.2,,,,,,,,,,,,4.7,(vau),,,0.2,,
27/12/2004 09:00,,,1.2,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.1,,,,,,,,,,,,1.7,(vau),,,0.2,,
28/12/2004 09:00,,,0.9,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0.5,(vau),,,0.2,,
29/12/2004 09:00,,,16.2,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,2.1,,,,,,,,,,,,15.9,(vau),,,0.1,,
30/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0,(vau),,,0.6,,
31/12/2004 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,0.4,,
01/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.1,,
02/01/2005 09:00,,,0.2,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.3,,,,,,,,,,,,0.1,(vau),,,0.5,,
03/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.4,,
04/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.7,,,,,,,,,,,,0,(vau),,,0.1,,
05/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0.1,(vau),,,0,,
06/01/2005 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0,,
07/01/2005 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0.1,(vau),,,0.1,,
08/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,0,,
09/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0.1,(vau),,,0.1,,
10/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0,,
11/01/2005 09:00,,,1.7,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0.7,(vau),,,0.2,,
12/01/2005 09:00,,,12.4,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,11.2,(vau),,,0.1,,
13/01/2005 09:00,,,17.2,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,14.2,(vau),,,0.1,,
14/01/2005 09:00,,,6.5,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,6.4,(vau),,,0.2,,
15/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0,(vau),,,0.3,,
16/01/2005 09:00,,,0.1,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.9,,,,,,,,,,,,1.2,(vau),,,0.1,,
17/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0,(vau),,,0,,
18/01/2005 09:00,,,1.3,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0.8,(vau),,,0.1,,
19/01/2005 09:00,,,0.1,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.8,,,,,,,,,,,,0,(vau),,,0.3,,
20/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.7,,,,,,,,,,,,0,(vau),,,0.3,,
21/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0,(vau),,,0.3,,
22/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.9,,
23/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,0,(vau),,,0.7,,
24/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.6,,
25/01/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0,(vau),,,0.7,,
26/01/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,0,(vau),,,0.4,,
27/01/2005 09:00,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.1,,,,,,,,,,,,0,(vau),,,0.7,,
28/01/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.4,,,,,,,,,,,,0,(vau),,,0.4,,
29/01/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0.3,(vau),,,0.2,,
30/01/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0,(vau),,,0.6,,
31/01/2005 09:00,,,0,(vau),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.6,,,,,,,,,,,,0,(vau),,,0.6,,
01/02/2005 09:00,,,0,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,0,(vau),,,0.5,,
02/02/2005 09:00,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.4,,
03/02/2005 09:00,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0.5,(vau),,,0.7,,
04/02/2005 09:00,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,0.6,,
05/02/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,0.2,,
06/02/2005 09:00,,,1,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0.3,(vau),,,0.1,,
07/02/2005 09:00,,,0.3,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0.1,(vau),,,0.1,,
08/02/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.1,,,,,,,,,,,,0.1,(vau),,,0.1,,
09/02/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0,(vau),,,0.1,,
10/02/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.7,,,,,,,,,,,,0,(vau),,,0.1,,
11/02/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0,(vau),,,0.1,,
12/02/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,0,(vau),,,0.2,,
13/02/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,0.3,,
14/02/2005 09:00,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,2,,,,,,,,,,,,0,(vau),,,0.8,,
15/02/2005 09:00,,,0,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,,,,,,,,,,,0,(vau),,,0.5,,
16/02/2005 09:00,,,0,(vau),,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.8,,,,,,,,,,,,0,(vau),,,0.6,,
17/02/2005 09:00,,,0,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.9,,,,,,,,,,,,0,(vau),,,0.6,,
18/02/2005 09:00,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,,,,,,,,,,,0,(vau),,,0.7,,
19/02/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0,(vau),,,0.4,,
20/02/2005 09:00,,,0,(vau),,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,0.9,,
21/02/2005 09:00,,,0,(vau),,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,,,,,,,,,,,0,(vau),,,0.5,,
22/02/2005 09:00,,,12.9,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.7,,,,,,,,,,,,8,(vau),,,0.4,,
23/02/2005 09:00,,,6.3,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,(vau),,,3.1,,,,,,,,,,,,7.4,(vau),,,0.2,,
24/02/2005 09:00,,,2.3,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,(vau),,,1.7,,,,,,,,,,,,1,(vau),,,0,,
25/02/2005 09:00,,,0.1,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0.1,(vau),,,0.3,,
26/02/2005 09:00,,,0.4,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,0.3,(vau),,,0.2,,
27/02/2005 09:00,,,0.1,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.6,,,,,,,,,,,,0.2,(vau),,,0.3,,
28/02/2005 09:00,,,0,(vau),,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,2.8,,,,,,,,,,,,0,(vau),,,1.1,,
01/03/2005 09:00,,,0,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,3.7,,,,,,,,,,,,0,(vau),,,1.1,,
02/03/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,(vau),,,2.1,,,,,,,,,,,,0,(vau),,,0.2,,
03/03/2005 09:00,,,1.1,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,0.5,,,,,,,,,,,,1.2,(vau),,,0.1,,
04/03/2005 09:00,,,0.1,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.4,,,,,,,,,,,,0,(vau),,,1,,
05/03/2005 09:00,,,0.1,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.4,,,,,,,,,,,,0,(vau),,,0.7,,
06/03/2005 09:00,,,0.5,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.6,,,,,,,,,,,,0.2,(vau),,,0.2,,
07/03/2005 09:00,,,0.1,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,,,,,,,,,,,0.1,(vau),,,0.6,,
08/03/2005 09:00,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,,,,,,,,,,,0,(vau),,,0.2,,
09/03/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.6,,,,,,,,,,,,0,(vau),,,0.2,,
10/03/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,0,(vau),,,0.1,,
11/03/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,0.1,,
12/03/2005 09:00,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,0,(vau),,,0,,
13/03/2005 09:00,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,0.1,,
14/03/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,0.1,,
15/03/2005 09:00,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,0,(vau),,,0.1,,
16/03/2005 09:00,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,0,(vau),,,0.2,,
17/03/2005 09:00,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,0,(vau),,,0.1,,
18/03/2005 09:00,,,0,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,3.4,,,,,,,,,,,,0,(vau),,,0.2,,
19/03/2005 09:00,,,0,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.6,,,,,,,,,,,,0,(vau),,,0.2,,
20/03/2005 09:00,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.7,,,,,,,,,,,,0,(vau),,,0.2,,
21/03/2005 09:00,,,20.3,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,(vau),,,1.9,,,,,,,,,,,,53.7,(vau),,,0.3,,
22/03/2005 09:00,,,15.7,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,(vau),,,2.5,,,,,,,,,,,,12.1,(vau),,,0.6,,
23/03/2005 09:00,,,0.9,(vau),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,2.9,(vau),,,0.4,,
24/03/2005 09:00,,,0.9,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,(vau),,,1.9,,,,,,,,,,,,14.6,(vau),,,0.3,,
25/03/2005 09:00,,,0.6,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.9,,,,,,,,,,,,0.9,(vau),,,0.3,,
26/03/2005 09:00,,,0.2,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,(vau),,,3.7,,,,,,,,,,,,8.9,(vau),,,0.5,,
27/03/2005 09:00,,,0.3,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,3.1,,,,,,,,,,,,2.5,(vau),,,0.2,,
28/03/2005 09:00,,,0.6,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,(vau),,,2.2,,,,,,,,,,,,1,(vau),,,0.2,,
29/03/2005 09:00,,,0.7,(vau),,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,(vau),,,2.9,,,,,,,,,,,,0.4,(vau),,,0.2,,
30/03/2005 09:00,,,0.4,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,,,,,,,,,,,0.2,(vau),,,0.1,,
31/03/2005 09:00,,,1.5,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,0.2,(vau),,,0,,
01/04/2005 09:00,,,2.4,(vau),,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,3.5,,,,,,,,,,,,0.3,(vau),,,0.3,,
02/04/2005 09:00,,,1.2,(vau),,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,(vau),,,1.5,,,,,,,,,,,,0.1,(vau),,,0.1,,
03/04/2005 09:00,,,0.4,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,(vau),,,2,,,,,,,,,,,,0.1,(vau),,,0.1,,
04/04/2005 09:00,,,0.1,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,(vau),,,0.5,,,,,,,,,,,,0.1,(vau),,,0.1,,
05/04/2005 09:00,,,0.1,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,,,,,,,,,,,0.1,(vau),,,0.3,,
